,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
146,2023-10-20,132.20162288849062,127.65484316966533,136.75440463600862,132.20162288849062,132.20162288849062,-0.023446273760234896,-0.023446273760234896,-0.023446273760234896,-0.023446273760234896,-0.023446273760234896,-0.023446273760234896,0.0,0.0,0.0,132.17817661473038
147,2023-10-23,132.7502791309103,128.06962407718788,137.47728718708382,132.7502791309103,132.7502791309103,-0.07832600152103925,-0.07832600152103925,-0.07832600152103925,-0.07832600152103925,-0.07832600152103925,-0.07832600152103925,0.0,0.0,0.0,132.67195312938924
148,2023-10-24,132.93316454505018,127.71820976985566,136.78673440552416,132.93316454505018,132.93316454505018,-0.41259018777564455,-0.41259018777564455,-0.41259018777564455,-0.41259018777564455,-0.41259018777564455,-0.41259018777564455,0.0,0.0,0.0,132.52057435727454
149,2023-10-25,133.1160499591901,127.7440472227242,136.93217565003155,133.1160499591901,133.1160499591901,-0.7869700710845592,-0.7869700710845592,-0.7869700710845592,-0.7869700710845592,-0.7869700710845592,-0.7869700710845592,0.0,0.0,0.0,132.32907988810553
150,2023-10-26,133.46514456166443,128.33779000352325,137.24959579781415,133.46514456166443,133.46514456166443,-0.6154982767847587,-0.6154982767847587,-0.6154982767847587,-0.6154982767847587,-0.6154982767847587,-0.6154982767847587,0.0,0.0,0.0,132.84964628487967
151,2023-10-27,133.81423916413877,129.0991893165226,138.24919706472411,133.81423916413877,133.81423916413877,-0.023446273759291012,-0.023446273759291012,-0.023446273759291012,-0.023446273759291012,-0.023446273759291012,-0.023446273759291012,0.0,0.0,0.0,133.79079289037946
152,2023-10-30,134.8615229715618,130.01101134347982,139.2045385546724,134.8615229715618,134.8615229715618,-0.07832600152174624,-0.07832600152174624,-0.07832600152174624,-0.07832600152174624,-0.07832600152174624,-0.07832600152174624,0.0,0.0,0.0,134.78319697004005
153,2023-10-31,135.21061757403615,130.0854239168258,139.34000576407652,135.21061757403615,135.21061757403615,-0.41259018777588724,-0.41259018777588724,-0.41259018777588724,-0.41259018777588724,-0.41259018777588724,-0.41259018777588724,0.0,0.0,0.0,134.79802738626026
154,2023-11-01,135.5597121765105,130.0542357849247,139.38361515438484,135.5597121765105,135.5597121765105,-0.7869700710843285,-0.7869700710843285,-0.7869700710843285,-0.7869700710843285,-0.7869700710843285,-0.7869700710843285,0.0,0.0,0.0,134.77274210542615
155,2023-11-02,135.90880677898485,130.469458808284,140.04320583225115,135.90880677898485,135.90880677898485,-0.6154982767852478,-0.6154982767852478,-0.6154982767852478,-0.6154982767852478,-0.6154982767852478,-0.6154982767852478,0.0,0.0,0.0,135.2933085021996
156,2023-11-03,136.25790136630533,131.73191835720812,140.72671442268341,136.25790136630533,136.25790136630533,-0.023446273758347156,-0.023446273758347156,-0.023446273758347156,-0.023446273758347156,-0.023446273758347156,-0.023446273758347156,0.0,0.0,0.0,136.234455092547
157,2023-11-06,137.3051851282668,132.670871396609,141.82011684957337,137.3051851282668,137.3051851282668,-0.07832600152205299,-0.07832600152205299,-0.07832600152205299,-0.07832600152205299,-0.07832600152205299,-0.07832600152205299,0.0,0.0,0.0,137.22685912674476
158,2023-11-07,137.6542797155873,133.08391466235295,141.9602068824488,137.6542797155873,137.6542797155873,-0.4125901877760589,-0.4125901877760589,-0.4125901877760589,-0.4125901877760589,-0.4125901877760589,-0.4125901877760589,0.0,0.0,0.0,137.24168952781125
159,2023-11-08,138.00337430290776,132.50420165096335,142.05563152097682,138.00337430290776,138.00337430290776,-0.7869700710846422,-0.7869700710846422,-0.7869700710846422,-0.7869700710846422,-0.7869700710846422,-0.7869700710846422,0.0,0.0,0.0,137.2164042318231
160,2023-11-09,138.35246889022827,133.1507822486498,142.56749697288308,138.35246889022827,138.35246889022827,-0.6154982767857168,-0.6154982767857168,-0.6154982767857168,-0.6154982767857168,-0.6154982767857168,-0.6154982767857168,0.0,0.0,0.0,137.73697061344254
161,2023-11-10,138.70156347754877,133.88852863403196,143.21576726128066,138.70156347754877,138.70156347754877,-0.023446273757403394,-0.023446273757403394,-0.023446273757403394,-0.023446273757403394,-0.023446273757403394,-0.023446273757403394,0.0,0.0,0.0,138.67811720379137
162,2023-11-13,139.74884723951024,135.16196339400804,144.36395406069386,139.74884723951024,139.74884723951024,-0.07832600152316027,-0.07832600152316027,-0.07832600152316027,-0.07832600152316027,-0.07832600152316027,-0.07832600152316027,0.0,0.0,0.0,139.6705212379871
163,2023-11-14,140.09794182683075,135.07924962813757,144.46142441349843,140.09794182683075,140.09794182683075,-0.4125901877762306,-0.4125901877762306,-0.4125901877762306,-0.4125901877762306,-0.4125901877762306,-0.4125901877762306,0.0,0.0,0.0,139.68535163905452
164,2023-11-15,140.4470364141512,135.12181704505457,144.0032538586224,140.4470364141512,140.4470364141512,-0.7869700710841137,-0.7869700710841137,-0.7869700710841137,-0.7869700710841137,-0.7869700710841137,-0.7869700710841137,0.0,0.0,0.0,139.6600663430671
165,2023-11-16,140.7961310014717,135.71095262901852,144.9920579481969,140.7961310014717,140.7961310014717,-0.6154982767856445,-0.6154982767856445,-0.6154982767856445,-0.6154982767856445,-0.6154982767856445,-0.6154982767856445,0.0,0.0,0.0,140.18063272468606
166,2023-11-17,141.14522558879221,136.67284634433247,145.79670317951138,141.14522558879221,141.14522558879221,-0.023446273757199185,-0.023446273757199185,-0.023446273757199185,-0.023446273757199185,-0.023446273757199185,-0.023446273757199185,0.0,0.0,0.0,141.121779315035
167,2023-11-20,142.19250935075365,137.78890025227741,146.81369354419286,142.19250935075365,142.19250935075365,-0.07832600152007506,-0.07832600152007506,-0.07832600152007506,-0.07832600152007506,-0.07832600152007506,-0.07832600152007506,0.0,0.0,0.0,142.11418334923357
168,2023-11-21,142.54160393807416,137.3481846896602,146.47534988107662,142.54160393807416,142.54160393807416,-0.4125901877764022,-0.4125901877764022,-0.4125901877764022,-0.4125901877764022,-0.4125901877764022,-0.4125901877764022,0.0,0.0,0.0,142.12901375029776
169,2023-11-22,142.89069852539464,137.58606366891365,146.65237939578265,142.89069852539464,142.89069852539464,-0.7869700710841553,-0.7869700710841553,-0.7869700710841553,-0.7869700710841553,-0.7869700710841553,-0.7869700710841553,0.0,0.0,0.0,142.1037284543105
170,2023-11-24,143.58888770003563,139.01361748414763,148.24587143087143,143.58888770003563,143.58888770003563,-0.02344627375551556,-0.02344627375551556,-0.02344627375551556,-0.02344627375551556,-0.02344627375551556,-0.02344627375551556,0.0,0.0,0.0,143.5654414262801
